team_no	utterance_no	token_no	start	end	interlocutor	utterance	token
20	257	1386	666.402	669.489	A	how much is how much is zermatt to davos ?	is
20	257	1387	666.402	669.489	A	how much is how much is zermatt to davos ?	zermatt
20	257	1388	666.402	669.489	A	how much is how much is zermatt to davos ?	to
20	257	1389	666.402	669.489	A	how much is how much is zermatt to davos ?	davos
20	257	1390	666.402	669.489	A	how much is how much is zermatt to davos ?	?
20	258	1391	670.109	670.985	B	zermatt	zermatt
20	259	1392	670.946	673.524	A	wait oh you got to check , let 's click it .	wait
20	259	1393	670.946	673.524	A	wait oh you got to check , let 's click it .	oh
20	259	1394	670.946	673.524	A	wait oh you got to check , let 's click it .	you
20	259	1395	670.946	673.524	A	wait oh you got to check , let 's click it .	got
20	259	1396	670.946	673.524	A	wait oh you got to check , let 's click it .	to
20	259	1397	670.946	673.524	A	wait oh you got to check , let 's click it .	check
20	259	1398	670.946	673.524	A	wait oh you got to check , let 's click it .	,
20	259	1399	670.946	673.524	A	wait oh you got to check , let 's click it .	let
20	259	1400	670.946	673.524	A	wait oh you got to check , let 's click it .	's
20	259	1401	670.946	673.524	A	wait oh you got to check , let 's click it .	click
20	259	1402	670.946	673.524	A	wait oh you got to check , let 's click it .	it
20	259	1403	670.946	673.524	A	wait oh you got to check , let 's click it .	.
20	260	1404	675.172	677.722	B	um zermatt to davos it 's 3 .	um
20	260	1405	675.172	677.722	B	um zermatt to davos it 's 3 .	zermatt
20	260	1406	675.172	677.722	B	um zermatt to davos it 's 3 .	to
20	260	1407	675.172	677.722	B	um zermatt to davos it 's 3 .	davos
20	260	1408	675.172	677.722	B	um zermatt to davos it 's 3 .	it
20	260	1409	675.172	677.722	B	um zermatt to davos it 's 3 .	's
20	260	1410	675.172	677.722	B	um zermatt to davos it 's 3 .	3
20	260	1411	675.172	677.722	B	um zermatt to davos it 's 3 .	.
20	261	1412	676.718	677.345	A	no .	no
20	261	1413	676.718	677.345	A	no .	.
20	262	1414	678.029	678.783	A	3 okay .	3
20	262	1415	678.029	678.783	A	3 okay .	okay
20	262	1416	678.029	678.783	A	3 okay .	.
20	263	1417	680.039	681.790	A	so we click the check or no ?	so
20	263	1418	680.039	681.790	A	so we click the check or no ?	we
20	263	1419	680.039	681.790	A	so we click the check or no ?	click
20	263	1420	680.039	681.790	A	so we click the check or no ?	the
20	263	1421	680.039	681.790	A	so we click the check or no ?	check
20	263	1422	680.039	681.790	A	so we click the check or no ?	or
20	263	1423	680.039	681.790	A	so we click the check or no ?	no
20	263	1424	680.039	681.790	A	so we click the check or no ?	?
20	264	1425	681.873	683.227	B	mount luzern .	mount
20	264	1426	681.873	683.227	B	mount luzern .	luzern
20	264	1427	681.873	683.227	B	mount luzern .	.
20	265	1428	683.635	684.331	A	okay .	okay
20	265	1429	683.635	684.331	A	okay .	.
20	266	1430	684.087	686.886	B	i think we were supposed to check a long time ago .	i
20	266	1431	684.087	686.886	B	i think we were supposed to check a long time ago .	think
20	266	1432	684.087	686.886	B	i think we were supposed to check a long time ago .	we
20	266	1433	684.087	686.886	B	i think we were supposed to check a long time ago .	were
20	266	1434	684.087	686.886	B	i think we were supposed to check a long time ago .	supposed
20	266	1435	684.087	686.886	B	i think we were supposed to check a long time ago .	to
20	266	1436	684.087	686.886	B	i think we were supposed to check a long time ago .	check
20	266	1437	684.087	686.886	B	i think we were supposed to check a long time ago .	a
20	266	1438	684.087	686.886	B	i think we were supposed to check a long time ago .	long
20	266	1439	684.087	686.886	B	i think we were supposed to check a long time ago .	time
20	266	1440	684.087	686.886	B	i think we were supposed to check a long time ago .	ago
20	266	1441	684.087	686.886	B	i think we were supposed to check a long time ago .	.
20	267	1442	687.140	688.124	A	shall we check it though ?	shall
20	267	1443	687.140	688.124	A	shall we check it though ?	we
20	267	1444	687.140	688.124	A	shall we check it though ?	check
20	267	1445	687.140	688.124	A	shall we check it though ?	it
20	267	1446	687.140	688.124	A	shall we check it though ?	though
20	267	1447	687.140	688.124	A	shall we check it though ?	?
20	268	1448	688.118	689.025	B	yeah .	yeah
20	268	1449	688.118	689.025	B	yeah .	.
20	269	1450	699.859	702.217	B	we would have to start again .	we
20	269	1451	699.859	702.217	B	we would have to start again .	would
20	269	1452	699.859	702.217	B	we would have to start again .	have
20	269	1453	699.859	702.217	B	we would have to start again .	to
20	269	1454	699.859	702.217	B	we would have to start again .	start
20	269	1455	699.859	702.217	B	we would have to start again .	again
20	269	1456	699.859	702.217	B	we would have to start again .	.
20	270	1457	702.364	704.121	A	the difference between	the
20	270	1458	702.364	704.121	A	the difference between	difference
20	270	1459	702.364	704.121	A	the difference between	between
20	271	1460	705.232	708.031	A	our previous score is 24 .	our
20	271	1461	705.232	708.031	A	our previous score is 24 .	previous
20	271	1462	705.232	708.031	A	our previous score is 24 .	score
20	271	1463	705.232	708.031	A	our previous score is 24 .	is
20	271	1464	705.232	708.031	A	our previous score is 24 .	24
20	271	1465	705.232	708.031	A	our previous score is 24 .	.
20	272	1466	707.925	709.925	B	46 how much do we need ?	46
20	272	1467	707.925	709.925	B	46 how much do we need ?	how
20	272	1468	707.925	709.925	B	46 how much do we need ?	much
20	272	1469	707.925	709.925	B	46 how much do we need ?	do
20	272	1470	707.925	709.925	B	46 how much do we need ?	we
20	272	1471	707.925	709.925	B	46 how much do we need ?	need
20	272	1472	707.925	709.925	B	46 how much do we need ?	?
20	273	1473	715.517	717.403	B	oh we have to get to 24 .	oh
20	273	1474	715.517	717.403	B	oh we have to get to 24 .	we
20	273	1475	715.517	717.403	B	oh we have to get to 24 .	have
20	273	1476	715.517	717.403	B	oh we have to get to 24 .	to
20	273	1477	715.517	717.403	B	oh we have to get to 24 .	get
20	273	1478	715.517	717.403	B	oh we have to get to 24 .	to
20	273	1479	715.517	717.403	B	oh we have to get to 24 .	24
20	273	1480	715.517	717.403	B	oh we have to get to 24 .	.
20	274	1481	715.588	716.188	A	oh okay .	oh
20	274	1482	715.588	716.188	A	oh okay .	okay
20	274	1483	715.588	716.188	A	oh okay .	.
20	275	1484	716.348	719.307	A	so so how much was the last price ?	so
20	275	1485	716.348	719.307	A	so so how much was the last price ?	so
20	275	1486	716.348	719.307	A	so so how much was the last price ?	how
20	275	1487	716.348	719.307	A	so so how much was the last price ?	much
20	275	1488	716.348	719.307	A	so so how much was the last price ?	was
20	275	1489	716.348	719.307	A	so so how much was the last price ?	the
20	275	1490	716.348	719.307	A	so so how much was the last price ?	last
20	275	1491	716.348	719.307	A	so so how much was the last price ?	price
20	275	1492	716.348	719.307	A	so so how much was the last price ?	?
20	276	1493	720.852	722.143	B	it is 46 .	it
20	276	1494	720.852	722.143	B	it is 46 .	is
20	276	1495	720.852	722.143	B	it is 46 .	46
20	276	1496	720.852	722.143	B	it is 46 .	.
20	277	1497	722.353	723.513	A	46 ?	46
20	277	1498	722.353	723.513	A	46 ?	?
20	278	1499	722.938	724.184	B	how much we have passed it ?	how
20	278	1500	722.938	724.184	B	how much we have passed it ?	much
20	278	1501	722.938	724.184	B	how much we have passed it ?	we
20	278	1502	722.938	724.184	B	how much we have passed it ?	have
20	278	1503	722.938	724.184	B	how much we have passed it ?	passed
20	278	1504	722.938	724.184	B	how much we have passed it ?	it
20	278	1505	722.938	724.184	B	how much we have passed it ?	?
20	279	1506	724.273	726.945	A	oh so we need oh okay .	oh
20	279	1507	724.273	726.945	A	oh so we need oh okay .	so
20	279	1508	724.273	726.945	A	oh so we need oh okay .	we
20	279	1509	724.273	726.945	A	oh so we need oh okay .	need
20	279	1510	724.273	726.945	A	oh so we need oh okay .	oh
20	279	1511	724.273	726.945	A	oh so we need oh okay .	okay
20	279	1512	724.273	726.945	A	oh so we need oh okay .	.
20	280	1513	726.066	728.277	B	okay let me try something , go .	okay
20	280	1514	726.066	728.277	B	okay let me try something , go .	let
20	280	1515	726.066	728.277	B	okay let me try something , go .	me
20	280	1516	726.066	728.277	B	okay let me try something , go .	try
20	280	1517	726.066	728.277	B	okay let me try something , go .	something
20	280	1518	726.066	728.277	B	okay let me try something , go .	,
20	280	1519	726.066	728.277	B	okay let me try something , go .	go
20	280	1520	726.066	728.277	B	okay let me try something , go .	.
20	281	1521	727.631	728.705	A	what have i done , oh wait .	what
20	281	1522	727.631	728.705	A	what have i done , oh wait .	have
20	281	1523	727.631	728.705	A	what have i done , oh wait .	i
20	281	1524	727.631	728.705	A	what have i done , oh wait .	done
20	281	1525	727.631	728.705	A	what have i done , oh wait .	,
20	281	1526	727.631	728.705	A	what have i done , oh wait .	oh
20	281	1527	727.631	728.705	A	what have i done , oh wait .	wait
20	281	1528	727.631	728.705	A	what have i done , oh wait .	.
20	282	1529	728.946	730.167	B	i 've got an idea .	i
20	282	1530	728.946	730.167	B	i 've got an idea .	've
20	282	1531	728.946	730.167	B	i 've got an idea .	got
20	282	1532	728.946	730.167	B	i 've got an idea .	an
20	282	1533	728.946	730.167	B	i 've got an idea .	idea
20	282	1534	728.946	730.167	B	i 've got an idea .	.
20	283	1535	729.004	729.905	A	we are already 2	we
20	283	1536	729.004	729.905	A	we are already 2	are
20	283	1537	729.004	729.905	A	we are already 2	already
20	283	1538	729.004	729.905	A	we are already 2	2
20	284	1539	730.435	731.144	A	okay wait wait wait	okay
20	284	1540	730.435	731.144	A	okay wait wait wait	wait
20	284	1541	730.435	731.144	A	okay wait wait wait	wait
20	284	1542	730.435	731.144	A	okay wait wait wait	wait
20	285	1543	730.480	731.106	B	go to	go
20	285	1544	730.480	731.106	B	go to	to
20	286	1545	731.281	731.908	B	trust me .	trust
20	286	1546	731.281	731.908	B	trust me .	me
20	286	1547	731.281	731.908	B	trust me .	.
20	287	1548	731.876	733.416	A	okay we have okay .	okay
20	287	1549	731.876	733.416	A	okay we have okay .	we
20	287	1550	731.876	733.416	A	okay we have okay .	have
20	287	1551	731.876	733.416	A	okay we have okay .	okay
20	287	1552	731.876	733.416	A	okay we have okay .	.
20	288	1553	732.713	734.272	B	basel to zurich .	basel
20	288	1554	732.713	734.272	B	basel to zurich .	to
20	288	1555	732.713	734.272	B	basel to zurich .	zurich
20	288	1556	732.713	734.272	B	basel to zurich .	.
20	289	1557	735.879	736.697	A	how much is that ?	how
20	289	1558	735.879	736.697	A	how much is that ?	much
20	289	1559	735.879	736.697	A	how much is that ?	is
20	289	1560	735.879	736.697	A	how much is that ?	that
20	289	1561	735.879	736.697	A	how much is that ?	?
20	290	1562	736.850	737.349	B	5 .	5
20	290	1563	736.850	737.349	B	5 .	.
20	291	1564	737.804	738.813	A	oh there .	oh
20	291	1565	737.804	738.813	A	oh there .	there
20	291	1566	737.804	738.813	A	oh there .	.
20	292	1567	740.047	740.705	A	done .	done
20	292	1568	740.047	740.705	A	done .	.
20	293	1569	740.588	741.949	B	and now to um	and
20	293	1570	740.588	741.949	B	and now to um	now
20	293	1571	740.588	741.949	B	and now to um	to
20	293	1572	740.588	741.949	B	and now to um	um
20	294	1573	742.243	742.780	B	bern	bern
20	295	1574	743.151	744.282	B	basel to bern .	basel
20	295	1575	743.151	744.282	B	basel to bern .	to
20	295	1576	743.151	744.282	B	basel to bern .	bern
20	295	1577	743.151	744.282	B	basel to bern .	.
20	296	1578	744.734	745.373	A	how much ?	how
20	296	1579	744.734	745.373	A	how much ?	much
20	296	1580	744.734	745.373	A	how much ?	?
20	297	1581	745.467	746.228	B	um 3 .	um
20	297	1582	745.467	746.228	B	um 3 .	3
20	297	1583	745.467	746.228	B	um 3 .	.
20	298	1584	746.899	747.711	A	wait okay there .	wait
20	298	1585	746.899	747.711	A	wait okay there .	okay
20	298	1586	746.899	747.711	A	wait okay there .	there
20	298	1587	746.899	747.711	A	wait okay there .	.
20	299	1588	748.388	749.967	B	we are 5 6 7 .	we
20	299	1589	748.388	749.967	B	we are 5 6 7 .	are
20	299	1590	748.388	749.967	B	we are 5 6 7 .	5
20	299	1591	748.388	749.967	B	we are 5 6 7 .	6
20	299	1592	748.388	749.967	B	we are 5 6 7 .	7
20	299	1593	748.388	749.967	B	we are 5 6 7 .	.
20	300	1594	750.679	751.427	B	where next ?	where
20	300	1595	750.679	751.427	B	where next ?	next
20	300	1596	750.679	751.427	B	where next ?	?
20	301	1597	751.714	752.839	A	yeah yeah .	yeah
20	301	1598	751.714	752.839	A	yeah yeah .	yeah
20	301	1599	751.714	752.839	A	yeah yeah .	.
20	302	1600	753.361	756.141	A	um neuchatel , to montreux .	um
20	302	1601	753.361	756.141	A	um neuchatel , to montreux .	neuchatel
20	302	1602	753.361	756.141	A	um neuchatel , to montreux .	,
20	302	1603	753.361	756.141	A	um neuchatel , to montreux .	to
20	302	1604	753.361	756.141	A	um neuchatel , to montreux .	montreux
20	302	1605	753.361	756.141	A	um neuchatel , to montreux .	.
20	303	1606	756.781	758.155	B	neuchatel to ?	neuchatel
20	303	1607	756.781	758.155	B	neuchatel to ?	to
20	303	1608	756.781	758.155	B	neuchatel to ?	?
20	304	1609	758.283	759.338	A	montreux .	montreux
20	304	1610	758.283	759.338	A	montreux .	.
20	305	1611	759.916	761.366	A	montreux , i do n't know .	montreux
20	305	1612	759.916	761.366	A	montreux , i do n't know .	,
20	305	1613	759.916	761.366	A	montreux , i do n't know .	i
20	305	1614	759.916	761.366	A	montreux , i do n't know .	do
20	305	1615	759.916	761.366	A	montreux , i do n't know .	n't
20	305	1616	759.916	761.366	A	montreux , i do n't know .	know
20	305	1617	759.916	761.366	A	montreux , i do n't know .	.
20	306	1618	760.740	761.520	B	we ca n't do that .	we
20	306	1619	760.740	761.520	B	we ca n't do that .	ca
20	306	1620	760.740	761.520	B	we ca n't do that .	n't
20	306	1621	760.740	761.520	B	we ca n't do that .	do
20	306	1622	760.740	761.520	B	we ca n't do that .	that
20	306	1623	760.740	761.520	B	we ca n't do that .	.
20	307	1624	761.756	762.280	A	yeah we can .	yeah
20	307	1625	761.756	762.280	A	yeah we can .	we
20	307	1626	761.756	762.280	A	yeah we can .	can
20	307	1627	761.756	762.280	A	yeah we can .	.
20	308	1628	762.737	763.510	B	no we ca n't .	no
20	308	1629	762.737	763.510	B	no we ca n't .	we
20	308	1630	762.737	763.510	B	no we ca n't .	ca
20	308	1631	762.737	763.510	B	no we ca n't .	n't
20	308	1632	762.737	763.510	B	no we ca n't .	.
20	309	1633	763.459	766.239	A	yeah , mount neuchatel to montreux .	yeah
20	309	1634	763.459	766.239	A	yeah , mount neuchatel to montreux .	,
20	309	1635	763.459	766.239	A	yeah , mount neuchatel to montreux .	mount
20	309	1636	763.459	766.239	A	yeah , mount neuchatel to montreux .	neuchatel
20	309	1637	763.459	766.239	A	yeah , mount neuchatel to montreux .	to
20	309	1638	763.459	766.239	A	yeah , mount neuchatel to montreux .	montreux
20	309	1639	763.459	766.239	A	yeah , mount neuchatel to montreux .	.
20	310	1640	766.144	768.036	B	mount neuchatel	mount
20	310	1641	766.144	768.036	B	mount neuchatel	neuchatel
20	311	1642	767.448	768.361	A	to the left of you .	to
20	311	1643	767.448	768.361	A	to the left of you .	the
20	311	1644	767.448	768.361	A	to the left of you .	left
20	311	1645	767.448	768.361	A	to the left of you .	of
20	311	1646	767.448	768.361	A	to the left of you .	you
20	311	1647	767.448	768.361	A	to the left of you .	.
20	312	1648	771.532	773.474	A	uh yeah neuchatel to montreux .	uh
20	312	1649	771.532	773.474	A	uh yeah neuchatel to montreux .	yeah
20	312	1650	771.532	773.474	A	uh yeah neuchatel to montreux .	neuchatel
20	312	1651	771.532	773.474	A	uh yeah neuchatel to montreux .	to
20	312	1652	771.532	773.474	A	uh yeah neuchatel to montreux .	montreux
20	312	1653	771.532	773.474	A	uh yeah neuchatel to montreux .	.
20	313	1654	774.511	775.476	B	i 'm doing it !	i
20	313	1655	774.511	775.476	B	i 'm doing it !	'm
20	313	1656	774.511	775.476	B	i 'm doing it !	doing
20	313	1657	774.511	775.476	B	i 'm doing it !	it
20	313	1658	774.511	775.476	B	i 'm doing it !	!
20	314	1659	777.042	780.366	B	um how abou mount basel to neuchatel ?	um
20	314	1660	777.042	780.366	B	um how abou mount basel to neuchatel ?	how
20	314	1661	777.042	780.366	B	um how abou mount basel to neuchatel ?	abou
20	314	1662	777.042	780.366	B	um how abou mount basel to neuchatel ?	mount
20	314	1663	777.042	780.366	B	um how abou mount basel to neuchatel ?	basel
20	314	1664	777.042	780.366	B	um how abou mount basel to neuchatel ?	to
20	314	1665	777.042	780.366	B	um how abou mount basel to neuchatel ?	neuchatel
20	314	1666	777.042	780.366	B	um how abou mount basel to neuchatel ?	?
20	315	1667	780.500	780.985	A	huh ?	huh
20	315	1668	780.500	780.985	A	huh ?	?
20	316	1669	782.710	783.425	A	oh no !	oh
20	316	1670	782.710	783.425	A	oh no !	no
20	316	1671	782.710	783.425	A	oh no !	!
20	317	1672	783.476	785.176	B	no and then we have to do it look .	no
20	317	1673	783.476	785.176	B	no and then we have to do it look .	and
20	317	1674	783.476	785.176	B	no and then we have to do it look .	then
20	317	1675	783.476	785.176	B	no and then we have to do it look .	we
20	317	1676	783.476	785.176	B	no and then we have to do it look .	have
20	317	1677	783.476	785.176	B	no and then we have to do it look .	to
20	317	1678	783.476	785.176	B	no and then we have to do it look .	do
20	317	1679	783.476	785.176	B	no and then we have to do it look .	it
20	317	1680	783.476	785.176	B	no and then we have to do it look .	look
20	317	1681	783.476	785.176	B	no and then we have to do it look .	.
20	318	1682	786.507	787.184	A	alright .	alright
20	318	1683	786.507	787.184	A	alright .	.
20	319	1684	787.621	788.791	B	how much do we have now ?	how
20	319	1685	787.621	788.791	B	how much do we have now ?	much
20	319	1686	787.621	788.791	B	how much do we have now ?	do
20	319	1687	787.621	788.791	B	how much do we have now ?	we
20	319	1688	787.621	788.791	B	how much do we have now ?	have
20	319	1689	787.621	788.791	B	how much do we have now ?	now
20	319	1690	787.621	788.791	B	how much do we have now ?	?
20	320	1691	789.142	790.031	A	you you check .	you
20	320	1692	789.142	790.031	A	you you check .	you
20	320	1693	789.142	790.031	A	you you check .	check
20	320	1694	789.142	790.031	A	you you check .	.
20	321	1695	789.564	790.721	B	4 , 5 .	4
20	321	1696	789.564	790.721	B	4 , 5 .	,
20	321	1697	789.564	790.721	B	4 , 5 .	5
20	321	1698	789.564	790.721	B	4 , 5 .	.
20	322	1699	791.137	794.920	B	6 7 8 9 10 11 12 , 14 .	6
20	322	1700	791.137	794.920	B	6 7 8 9 10 11 12 , 14 .	7
20	322	1701	791.137	794.920	B	6 7 8 9 10 11 12 , 14 .	8
20	322	1702	791.137	794.920	B	6 7 8 9 10 11 12 , 14 .	9
20	322	1703	791.137	794.920	B	6 7 8 9 10 11 12 , 14 .	10
20	322	1704	791.137	794.920	B	6 7 8 9 10 11 12 , 14 .	11
20	322	1705	791.137	794.920	B	6 7 8 9 10 11 12 , 14 .	12
20	322	1706	791.137	794.920	B	6 7 8 9 10 11 12 , 14 .	,
20	322	1707	791.137	794.920	B	6 7 8 9 10 11 12 , 14 .	14
20	322	1708	791.137	794.920	B	6 7 8 9 10 11 12 , 14 .	.
20	323	1709	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	we
20	323	1710	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	have
20	323	1711	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	14
20	323	1712	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	and
20	323	1713	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	we
20	323	1714	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	get
20	323	1715	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	,
20	323	1716	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	we
20	323	1717	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	need
20	323	1718	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	to
20	323	1719	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	get
20	323	1720	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	to
20	323	1721	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	22
20	323	1722	795.315	798.561	A	we have 14 and we get , we need to get to 22 .	.
20	324	1723	796.759	799.989	B	18 16 17 18 19 20 21 .	18
20	324	1724	796.759	799.989	B	18 16 17 18 19 20 21 .	16
20	324	1725	796.759	799.989	B	18 16 17 18 19 20 21 .	17
20	324	1726	796.759	799.989	B	18 16 17 18 19 20 21 .	18
20	324	1727	796.759	799.989	B	18 16 17 18 19 20 21 .	19
20	324	1728	796.759	799.989	B	18 16 17 18 19 20 21 .	20
20	324	1729	796.759	799.989	B	18 16 17 18 19 20 21 .	21
20	324	1730	796.759	799.989	B	18 16 17 18 19 20 21 .	.
20	325	1731	799.101	800.916	A	14 to 22 .	14
20	325	1732	799.101	800.916	A	14 to 22 .	to
20	325	1733	799.101	800.916	A	14 to 22 .	22
20	325	1734	799.101	800.916	A	14 to 22 .	.
20	326	1735	801.310	803.081	A	how much is montreux ?	how
20	326	1736	801.310	803.081	A	how much is montreux ?	much
20	326	1737	801.310	803.081	A	how much is montreux ?	is
20	326	1738	801.310	803.081	A	how much is montreux ?	montreux
20	326	1739	801.310	803.081	A	how much is montreux ?	?
20	327	1740	802.344	803.008	B	we need	we
20	327	1741	802.344	803.008	B	we need	need
20	328	1742	803.539	804.836	B	5 and a 4 .	5
20	328	1743	803.539	804.836	B	5 and a 4 .	and
20	328	1744	803.539	804.836	B	5 and a 4 .	a
20	328	1745	803.539	804.836	B	5 and a 4 .	4
20	328	1746	803.539	804.836	B	5 and a 4 .	.
20	329	1747	805.936	807.949	A	oh 5 and a 4 , okay .	oh
20	329	1748	805.936	807.949	A	oh 5 and a 4 , okay .	5
20	329	1749	805.936	807.949	A	oh 5 and a 4 , okay .	and
20	329	1750	805.936	807.949	A	oh 5 and a 4 , okay .	a
20	329	1751	805.936	807.949	A	oh 5 and a 4 , okay .	4
20	329	1752	805.936	807.949	A	oh 5 and a 4 , okay .	,
20	329	1753	805.936	807.949	A	oh 5 and a 4 , okay .	okay
20	329	1754	805.936	807.949	A	oh 5 and a 4 , okay .	.
20	330	1755	807.387	808.710	B	i 4 right now .	i
20	330	1756	807.387	808.710	B	i 4 right now .	4
20	330	1757	807.387	808.710	B	i 4 right now .	right
20	330	1758	807.387	808.710	B	i 4 right now .	now
20	330	1759	807.387	808.710	B	i 4 right now .	.
20	331	1760	809.607	810.854	B	so , what can we do ?	so
20	331	1761	809.607	810.854	B	so , what can we do ?	,
20	331	1762	809.607	810.854	B	so , what can we do ?	what
20	331	1763	809.607	810.854	B	so , what can we do ?	can
20	331	1764	809.607	810.854	B	so , what can we do ?	we
20	331	1765	809.607	810.854	B	so , what can we do ?	do
20	331	1766	809.607	810.854	B	so , what can we do ?	?
20	332	1767	811.983	813.402	A	where is a 4 and where is a 5 ?	where
20	332	1768	811.983	813.402	A	where is a 4 and where is a 5 ?	is
20	332	1769	811.983	813.402	A	where is a 4 and where is a 5 ?	a
20	332	1770	811.983	813.402	A	where is a 4 and where is a 5 ?	4
20	332	1771	811.983	813.402	A	where is a 4 and where is a 5 ?	and
20	332	1772	811.983	813.402	A	where is a 4 and where is a 5 ?	where
20	332	1773	811.983	813.402	A	where is a 4 and where is a 5 ?	is
20	332	1774	811.983	813.402	A	where is a 4 and where is a 5 ?	a
20	332	1775	811.983	813.402	A	where is a 4 and where is a 5 ?	5
20	332	1776	811.983	813.402	A	where is a 4 and where is a 5 ?	?
20	333	1777	816.895	818.390	B	okay found one zurich	okay
20	333	1778	816.895	818.390	B	okay found one zurich	found
20	333	1779	816.895	818.390	B	okay found one zurich	one
20	333	1780	816.895	818.390	B	okay found one zurich	zurich
20	334	1781	818.780	819.470	A	zurich	zurich
20	335	1782	818.984	819.802	B	to davos .	to
20	335	1783	818.984	819.802	B	to davos .	davos
20	335	1784	818.984	819.802	B	to davos .	.
20	336	1785	820.205	821.413	B	zurich to davos .	zurich
20	336	1786	820.205	821.413	B	zurich to davos .	to
20	336	1787	820.205	821.413	B	zurich to davos .	davos
20	336	1788	820.205	821.413	B	zurich to davos .	.
20	337	1789	822.309	823.242	A	how much was that ?	how
20	337	1790	822.309	823.242	A	how much was that ?	much
20	337	1791	822.309	823.242	A	how much was that ?	was
20	337	1792	822.309	823.242	A	how much was that ?	that
20	337	1793	822.309	823.242	A	how much was that ?	?
20	338	1794	823.203	823.542	B	4 .	4
20	338	1795	823.203	823.542	B	4 .	.
20	339	1796	824.328	826.060	B	so that 's 4 gone now we need 5 .	so
20	339	1797	824.328	826.060	B	so that 's 4 gone now we need 5 .	that
20	339	1798	824.328	826.060	B	so that 's 4 gone now we need 5 .	's
20	339	1799	824.328	826.060	B	so that 's 4 gone now we need 5 .	4
20	339	1800	824.328	826.060	B	so that 's 4 gone now we need 5 .	gone
20	339	1801	824.328	826.060	B	so that 's 4 gone now we need 5 .	now
20	339	1802	824.328	826.060	B	so that 's 4 gone now we need 5 .	we
20	339	1803	824.328	826.060	B	so that 's 4 gone now we need 5 .	need
20	339	1804	824.328	826.060	B	so that 's 4 gone now we need 5 .	5
20	339	1805	824.328	826.060	B	so that 's 4 gone now we need 5 .	.
20	340	1806	827.614	828.815	A	oh i know how to get to 5 .	oh
20	340	1807	827.614	828.815	A	oh i know how to get to 5 .	i
20	340	1808	827.614	828.815	A	oh i know how to get to 5 .	know
20	340	1809	827.614	828.815	A	oh i know how to get to 5 .	how
20	340	1810	827.614	828.815	A	oh i know how to get to 5 .	to
20	340	1811	827.614	828.815	A	oh i know how to get to 5 .	get
20	340	1812	827.614	828.815	A	oh i know how to get to 5 .	to
20	340	1813	827.614	828.815	A	oh i know how to get to 5 .	5
20	340	1814	827.614	828.815	A	oh i know how to get to 5 .	.
20	341	1815	829.127	830.424	A	we just need a 2 .	we
20	341	1816	829.127	830.424	A	we just need a 2 .	just
20	341	1817	829.127	830.424	A	we just need a 2 .	need
20	341	1818	829.127	830.424	A	we just need a 2 .	a
20	341	1819	829.127	830.424	A	we just need a 2 .	2
20	341	1820	829.127	830.424	A	we just need a 2 .	.
20	342	1821	829.600	830.827	B	i 've got an idea .	i
20	342	1822	829.600	830.827	B	i 've got an idea .	've
20	342	1823	829.600	830.827	B	i 've got an idea .	got
20	342	1824	829.600	830.827	B	i 've got an idea .	an
20	342	1825	829.600	830.827	B	i 've got an idea .	idea
20	342	1826	829.600	830.827	B	i 've got an idea .	.
20	343	1827	830.424	831.594	A	what , we need	what
20	343	1828	830.424	831.594	A	what , we need	,
20	343	1829	830.424	831.594	A	what , we need	we
20	343	1830	830.424	831.594	A	what , we need	need
20	344	1831	830.827	831.715	B	to zurich	to
20	344	1832	830.827	831.715	B	to zurich	zurich
20	345	1833	832.412	833.345	A	zurich	zurich
20	346	1834	833.025	834.003	B	to luzern .	to
20	346	1835	833.025	834.003	B	to luzern .	luzern
20	346	1836	833.025	834.003	B	to luzern .	.
20	347	1837	834.545	834.948	A	why ?	why
20	347	1838	834.545	834.948	A	why ?	?
20	348	1839	834.948	836.577	A	how much , how much is that ?	how
20	348	1840	834.948	836.577	A	how much , how much is that ?	much
20	348	1841	834.948	836.577	A	how much , how much is that ?	,
20	348	1842	834.948	836.577	A	how much , how much is that ?	how
20	348	1843	834.948	836.577	A	how much , how much is that ?	much
20	348	1844	834.948	836.577	A	how much , how much is that ?	is
20	348	1845	834.948	836.577	A	how much , how much is that ?	that
20	348	1846	834.948	836.577	A	how much , how much is that ?	?
20	349	1847	835.146	835.957	B	to luzern .	to
20	349	1848	835.146	835.957	B	to luzern .	luzern
20	349	1849	835.146	835.957	B	to luzern .	.
20	350	1850	836.761	837.745	B	um 3 , 2 .	um
20	350	1851	836.761	837.745	B	um 3 , 2 .	3
20	350	1852	836.761	837.745	B	um 3 , 2 .	,
20	350	1853	836.761	837.745	B	um 3 , 2 .	2
20	350	1854	836.761	837.745	B	um 3 , 2 .	.
